SECTION_ID,SECTION_CREDITS,SECTION_DELIVERY_SCHEDULE,SECTION_DESCRIPTION,SECTION_START_DATE,SECTION_END_DATE,SECTION_LANGUAGE,SECTION_REFID,SECTION_SCHOOL_CODE,SECTION_SCHOOL_YEAR,SECTION_TERM,SECTION_COURSE_CODE
1583377,1,REG,MEC2910.1 - MEC Project B,07-DEC-22,30-JAN-23,EN,390c89c6-a625-4126-a05b-299b8d34d18f,0590,2023,Semester1,MEC2910
1583499,1,REG,FAS3070.1 - Creators of Fashion,18-OCT-23,30-JAN-23,EN,b6cf22c5-eed3-4de2-a527-5fb5571a3073,1101,2023,Semester1,FAS3070
1583507,1,REG,HSA3471.3 - Texturizing Techniques,08-DEC-21,28-JUN-22,EN,0b1ec276-c1d3-465f-b505-446ec33ba3da,0590,2022,FullYear,HSA3471
1583516,1,REG,ELT2180.1 - Process Control,22-DEC-22,30-JAN-23,EN,d665876a-3ea3-47ad-b7aa-693943b2774d,0590,2023,Semester1,ELT2180
1583569,1,REG,FOD2060.2 - Milk Products & Eggs,13-DEC-21,30-JAN-22,EN,ff03c8c4-0443-479c-be46-725099a33f26,1108,2022,Semester1,FOD2060
1583574,5,REG,FNA1410V.1 - Drama 10 (Variable),11-JAN-23,27-JUN-23,EN,59e3f314-8b9d-42e6-9317-8e91557c6fed,1305,2023,Semester2,FNA1410
1583596,1,REG,REC1050.1 - Sport Psychology 1,20-DEC-21,30-JAN-22,EN,26009090-d5d6-4589-8bed-92f1a849431c,1108,2022,Semester1,REC1050
1583608,1,REG,FAB2910.2 - FAB Project B,16-JAN-23,30-JAN-23,EN,e76b5be2-d513-45a6-acd8-737041c54fbf,0590,2023,Semester1,FAB2910
1583617,1,REG,FOD2100.1 - Basic Meat Cookery,20-DEC-21,30-JAN-22,EN,9950eee3-8120-4d54-8b7e-b70d6e7113a4,1306,2022,Semester1,FOD2100
1583623,1,REG,FOD1030.1 - Snacks & Appetizers,18-JAN-23,30-JAN-23,EN,b07f9e90-d691-4a4f-a4cb-4dd7756fd863,1108,2023,Semester1,FOD1030
1583632,1,REG,FOD2190.1 - Grains, Legumes, Nuts & Seeds,18-JAN-23,30-JAN-23,EN,bfa37ffb-4e95-47f9-af48-b931a6942037,1108,2023,Semester1,FOD2190
1583634,1,REG,REC3070.2 - Fitness Instruction Leadership Princip,19-JAN-23,30-JAN-23,EN,a2ca471d-5112-4933-8167-f94b1da3f4ae,1108,2023,Semester1,REC3070
1583639,1,REG,HSS1020.1 - Nutrition & Wellness,26-JAN-23,30-JAN-23,EN,f2dbbe6c-ead8-4970-a2e1-067d09e3e9ad,1108,2023,Semester1,HSS1020
1583665,1,REG,ELT2180.1 - Process Control,13-JAN-22,30-JAN-22,EN,9a2e6448-c9d7-4aee-938b-51700a08ba51,0590,2022,Semester1,ELT2180
1583675,1,REG,MEC3060.1 - Engine Reconditioning - Head,25-JAN-23,30-JAN-23,EN,5e975b45-15c0-405b-a8b3-c5c1a5614cb7,1306,2023,Semester1,MEC3060
1583702,5,REG,RAP2988.3 - Heavy Equipment Technician 25A,31-JAN-23,27-JUN-23,EN,eecda788-debe-4400-b850-eca05487667a,0590,2023,FullYear,RAP2988
1583767,1,REG,HSA3566.2 - Colouring Hair 1,03-FEB-23,27-JUN-23,EN,ffc3b399-de08-4857-ad97-2b050c4dd109,1101,2023,Semester2,HSA3566
1583768,1,REG,HSA3571.2 - Colouring Hair 2,03-FEB-23,27-JUN-23,EN,11f7cfa0-5c1a-46e9-b366-574fc1871454,1101,2023,Semester2,HSA3571
1583787,10,REG,OTH3998V.2 - Work Experience 35 (Variable Credit),06-FEB-23,27-JUN-23,EN,8d5c4cc9-14da-474b-a272-b61f066a7b00,1101,2023,Semester2,OTH3998
1583800,1,REG,CON1130.2 - Solid Stock Construction,25-JAN-22,30-JAN-22,EN,a14d4a9b-286d-4aaf-abef-f3d5f5562577,1306,2022,Quarter2,CON1130
1583809,5,REG,FNA1400V.3 - Art 10 (Variable),07-FEB-23,27-JUN-23,EN,fbd2ab32-46b3-45ba-8528-5d1e336c3058,1108,2023,Semester2,FNA1400
1583811,1,REG,MEC3020.3 - Vehicle Value Appraisal,07-FEB-23,27-JUN-23,EN,7ea301a3-f92e-4fc4-9677-23cf9e077eab,0590,2023,Semester2,MEC3020
1583839,1,REG,HSA3900.3 - Apprenticeship Safety (Hairstylist),31-JAN-22,18-APR-22,EN,083efb28-10b8-4406-9f32-a47d4d46bc06,1101,2022,Quarter3,HSA3900
1583868,5,REG,RAP5153.1 - Plumber 25B,08-FEB-23,27-JUN-23,EN,d1ff5360-3ec3-4775-8293-cc1f3bf9160d,1101,2023,Semester2,RAP5153
1583887,1,REG,CON1010.2 - Construction Tools & Materials,09-FEB-23,27-JUN-23,EN,95bac447-6112-4bcb-8da3-84826b757540,1108,2023,Semester2,CON1010
1583900,10,REG,OTH3998V.CA - Work Experience 35 (Variable Credit),03-FEB-22,31-JUL-22,EN,d1222f1c-70c6-47ef-a960-385fe663adae,0319,2022,Summer,OTH3998
1583902,1,REG,FOD3900.1 - FOOD SAFETY,09-FEB-23,27-JUN-23,EN,27a9a5ff-bea9-4b91-9da2-bfe2374cc11b,1306,2023,Semester2,FOD3900
1583927,1,REG,CON2120.2 - Multiple Materials,13-FEB-23,27-JUN-23,EN,c1d6749d-b50b-47ed-a86f-864d5614ace3,1101,2023,Semester2,CON2120
1583928,1,REG,CON2910.2 - CON Project B,13-FEB-23,27-JUN-23,EN,16985021-92c6-4cdf-8238-d2ff754e535d,1101,2023,Semester2,CON2910
1583950,1,REG,FOD1010.2 - Food Basics,07-FEB-22,28-JUN-22,EN,4e90371b-374c-4044-9f63-7e6adfe206d0,1303,2022,Semester2,FOD1010
1583951,1,REG,FOD2170.3 - International Cuisine,13-FEB-23,27-JUN-23,EN,a7333506-e729-4f42-923b-f8888f95927a,0590,2023,Semester2,FOD2170
1583966,1,REG,DES1010.2 - Sketch, Draw & Model,08-FEB-22,28-JUN-22,EN,f16a7066-e199-40ce-af5d-145353bae554,1303,2022,Semester2,DES1010
1584121,1,REG,EST2055.2 - Make-up - Client Services,01-MAR-23,27-JUN-23,EN,6e13da9d-ab21-4f2b-bd35-8225454be796,0590,2023,Semester2,EST2055
1584127,1,REG,COM1275.2 - Photography - Digital Processing 1,18-FEB-22,28-JUN-22,EN,6da1dfc4-3a00-4e1a-93d5-7a5558d06f74,1108,2022,Semester2,COM1275
1584165,1,REG,FOD2180.2 - Vegetables & Fruits,06-MAR-23,27-JUN-23,EN,21be4917-4266-484b-90e8-0906eb28fba3,1108,2023,Semester2,FOD2180
1584190,1,REG,WLD1100.2 - Outdoor Cooking Theory,28-FEB-22,28-JUN-22,EN,44be9d14-b2de-41f8-9e87-bef0dc401b56,1108,2022,Semester2,WLD1100
1584308,1,REG,PEN3027.C - Fluid Handling Technology,22-MAR-23,27-JUN-23,EN,5a5af567-f532-4515-ab12-fdaf8e24e769,0590,2023,FullYear,PEN3027
1584309,1,REG,HSA3531.2 - Style Hair Using Accessories,22-MAR-23,27-JUN-23,EN,1a4608a5-3554-4aa2-a777-9d9ed3c9e5ab,0590,2023,Semester2,HSA3531
1584316,1,REG,WLD1100.1 - Outdoor Cooking Theory,27-MAR-23,27-JUN-23,EN,3578788b-300c-4f2a-9714-0fd0f0008af4,1306,2023,Semester2,WLD1100
1584319,1,REG,COM3225.2 - Photography - Colour,21-MAR-22,28-JUN-22,EN,56842383-0b06-4bda-9ae6-85fd3f44e9c8,0590,2022,Semester2,COM3225
1584339,1,REG,FOD2090.2 - Creative Cold Foods,30-MAR-23,27-JUN-23,EN,73cead3c-952c-42d8-bad3-cc0cba576cae,1108,2023,Semester2,FOD2090
1584350,1,REG,MEC1910.1 - MEC Project A,17-APR-23,16-APR-23,EN,97f3e6cb-cb54-4b13-ab51-6f466de296d6,1306,2023,Quarter3,MEC1910
1584403,5,REG,RAP5145.2 - Millwright 25B,17-APR-23,27-JUN-23,EN,1e84a06b-7a34-47b2-99e9-7130f448f3c7,1101,2023,Semester2,RAP5145
1584466,1,REG,FAB2060.1 - Arc Welding 2,14-APR-22,28-JUN-22,EN,f359bf06-bb5b-44db-9193-f75e4abe904b,1306,2022,Semester2,FAB2060
1584482,1,REG,COM1215.2 - Photography - Exposure,02-MAY-23,27-JUN-23,EN,5720d616-4cd5-4656-9453-a127e9d9691f,1101,2023,Semester2,COM1215
1584485,1,REG,ELT1080.2 - Control Systems 1,02-MAY-23,27-JUN-23,EN,8e1e63a7-4be9-4407-a2d8-212d93da8b64,0590,2023,Semester2,ELT1080
1584522,5,REG,RAP2989.2 - Heavy Equipment Technician 25B,04-MAY-23,27-JUN-23,EN,1bacda55-375b-4b2b-b19e-ccbead7a53b9,1101,2023,Semester2,RAP2989
1584550,1,REG,WLD1060.2 - Wilderness Navigation,05-MAY-23,27-JUN-23,EN,58ddc7b0-d135-4268-b811-be2a29ce30de,1108,2023,Semester2,WLD1060
1584622,1,REG,FOD3040.1 - Yeast Products,28-APR-22,28-JUN-22,EN,65ab3abc-4378-4fa6-9ce4-602539913af6,1306,2022,Semester2,FOD3040
1584637,1,REG,CON2140.4 - Furniture - Frame & Panel,02-MAY-22,28-JUN-22,EN,9aa9911c-1d23-48d4-835a-20f354491f7c,1101,2022,Quarter4,CON2140
1584638,1,REG,MEC2050.2 - Alternative Fuel Engines,12-MAY-23,27-JUN-23,EN,82a31a5c-86da-4d90-afd6-b40e5789c838,1108,2023,Semester2,MEC2050
1584655,1,REG,CON1140.3 - Turning Operations,03-MAY-22,28-JUN-22,EN,70d17ed4-eb4b-4e32-94d7-8b3e034d5794,0590,2022,Semester2,CON1140
1584678,5,REG,SCN2288.CC - Science 24,04-MAY-22,28-JUN-22,EN,55818d18-0282-4c14-922d-479e92c0ed90,2239,2022,FullYear,SCN2288
1584689,1,REG,EST3045.C - Hair Removal - Client Services,18-MAY-23,27-JUN-23,EN,cd48e9dd-b2ab-4e2e-b5d2-6c3456cccc43,0590,2023,FullYear,EST3045
1584702,5,REG,RAP5132.23 - Instrument Technician 25A,08-JUN-22,28-JUN-22,EN,3fa219b5-3517-4ae5-a488-638a7ad8051d,1101,2022,FullYear,RAP5132
1584704,5,REG,RAP5134.23 - Instrument Technician 25C,08-JUN-22,28-JUN-22,EN,99c94a89-d128-4e1d-bc55-c875b110ce55,1101,2022,FullYear,RAP5134
1584731,5,REG,RAP2764.2 - Automotive Service Technician 25C,23-MAY-23,27-JUN-23,EN,e63cc6fc-8a1a-413d-93b1-831da7f68718,1101,2023,Semester2,RAP2764
1584756,1,REG,COM2115.2 - AV Production 1,13-MAY-22,28-JUN-22,EN,ce2ea4d0-f6b5-498e-a4f5-5e8b2563fe03,0590,2022,Semester2,COM2115
1584811,1,REG,REC2045.2 - Training for Core Muscles,06-JUN-23,27-JUN-23,EN,1a22ac6d-c872-4339-9603-86ba77a0fcf7,0590,2023,Semester2,REC2045
1584832,1,REG,AGR3000.2 - Agriculture Safety,26-MAY-22,28-JUN-22,EN,607821a4-6969-4cb0-8ad4-7261697d7070,1306,2022,Semester2,AGR3000
1584848,5,REG,RAP4152.3 - Plumber 15,09-JUN-23,27-JUN-23,EN,74e7511a-e5ab-422f-8614-9b0e54e0d5a4,0590,2023,FullYear,RAP4152
1584852,5,REG,FSL3099C.CHA - French 30 - 9Y (CONNECT),16-JUN-23,27-JUN-23,EN,7ec79f24-773f-45cf-907d-d55473e79666,0590,2023,FullYear,FSL3099
1589251,5,REG,SCN3230.1202 - Biology 30,25-MAR-24,28-JUN-24,EN,f30f9229-3695-4305-9073-13db0b5b6e5d,1305,2024,FullYear,SCN3230
1579299,5,REG,ELA3105.1 - English Language Arts 30-1,26-APR-23,30-JAN-24,EN,79553948-9f3b-4f68-88cd-4d938855f284,1305,2024,Semester1,ELA3105
1579326,1,REG,AGR3000.2 - Agriculture Safety,26-APR-23,26-JUN-24,EN,aff93fd0-1d50-4258-98b8-1c75057e6597,1305,2024,Semester2,AGR3000
1579328,5,REG,SCN2231.1 - Biology 20,26-APR-23,26-JUN-24,EN,36375d98-59fc-44b4-aa6d-baffbc55a54e,1305,2024,Semester2,SCN2231
1579331,1,REG,FOD1030.1 - Snacks & Appetizers,26-APR-23,26-JUN-24,EN,1c5bf2cd-ea5f-40da-91e3-73e28c84167a,1305,2024,Semester2,FOD1030
1579336,1,REG,HCS3000.1 - Workplace Safety Systems,05-SEP-23,30-JAN-24,EN,7d65a5e5-c3a8-4567-b999-b4f11efd1751,1305,2024,Semester1,HCS3000
1579340,10,REG,OTH2998V.3 - Work Experience 25 (Variable Credit),26-APR-23,26-JUN-24,EN,dd952e80-74b5-4933-b1d1-39cade8176cd,1305,2024,Semester2,OTH2998
1579350,5,REG,MAT1791.1 - Mathematics 10C,27-APR-23,30-JAN-24,EN,456aba3e-1f73-4602-be26-a0776416f3dd,1305,2024,Semester1,MAT1791
1579408,1,REG,CCS1080.BBB - Community Volunteerism 1,02-MAY-23,26-JUN-24,EN,6022c76c-8d06-41a9-aebc-354ad23659a0,2239,2024,FullYear,CCS1080
1579412,1,REG,AGR1050.BBB - Plant Propagation,02-MAY-23,26-JUN-24,EN,9ea957ca-d2e3-41af-977e-409e29d262b3,2239,2024,FullYear,AGR1050
1579413,5,REG,KAE3780.LS - English 30-4,30-AUG-23,26-JUN-24,EN,dc1c91cb-e608-4792-9457-0d632a044f2a,2239,2024,FullYear,KAE3780
1579504,3,REG,PED0770.BBBOL - Career & Life Management,14-NOV-23,26-JUN-24,EN,88e35e6c-8050-4ca8-86d5-58fdca06e866,2239,2024,FullYear,PED0770
1579514,1,REG,HSS1020.BBB - Nutrition & Wellness,02-MAY-23,26-JUN-24,EN,72e96fa3-052a-443b-88e5-f4074727696d,2239,2024,FullYear,HSS1020
1579520,1,REG,COM1015.BBB - Media,02-MAY-23,26-JUN-24,EN,7ac1b56c-5f20-418d-97a5-002bba460b78,2239,2024,FullYear,COM1015
1579524,1,REG,AGR3000.CQ - Agriculture Safety,30-AUG-23,26-JUN-24,EN,16044292-6563-4d89-b388-6256bcce71ca,2239,2024,FullYear,AGR3000
1579538,5,REG,LDC3256V.LS - Forensic Studies (2021) 35 (Variable,28-AUG-23,26-JUN-24,EN,a3636ea0-3111-45a4-b9c0-de0f6a9fd6d7,2239,2024,FullYear,LDC3256
1579571,5,REG,OTH9925.KT - Equine Processes and Practices 33,03-NOV-23,26-JUN-24,EN,59c9b48b-f09b-42d7-9bef-009f53ced25b,2239,2024,FullYear,OTH9925
1579572,1,REG,AGR1010.BBB - Introduction to Agriculture,02-MAY-23,26-JUN-24,EN,25d93627-0a25-4f55-ba2e-0b41ee3cb1f1,2239,2024,FullYear,AGR1010
1579619,10,REG,OTH3998V.CB - Work Experience 35 (Variable Credit),08-MAY-23,31-JUL-24,EN,ab28c730-c3b1-4e6b-88aa-498eaa55703a,0319,2024,Summer,OTH3998
1579625,5,REG,SST3772.2 - Social Studies 30-2,25-AUG-23,26-JUN-24,EN,a7a2d500-6344-42b6-8399-0ee8fed4a160,1203,2024,Semester2,SST3772
1579685,5,REG,SST1771.12 - Social Studies 10-1,02-AUG-23,30-JAN-24,EN,bf2a93c5-5a87-4f90-bec1-a98161990d55,1101,2024,Semester1,SST1771
1579686,5,REG,SST1772.14 - Social Studies 10-2,02-AUG-23,30-JAN-24,EN,bb7c960d-ca28-4abc-9e85-e143fb36581f,1101,2024,Semester1,SST1772
1579693,5,REG,SST2772.12 - Social Studies 20-2,02-AUG-23,30-JAN-24,EN,ef697934-1f84-4fc9-bcb7-226b1d7a79c2,1101,2024,Semester1,SST2772
1579710,5,REG,MAT2792.24 - Mathematics 20-2,02-AUG-23,26-JUN-24,EN,7b50ea66-a785-4c01-8969-3c9ca5621568,1101,2024,Semester2,MAT2792
1579728,5,REG,LDC3909V.11 - Yoga Fitness 35 (VARIABLE),02-AUG-23,30-JAN-24,EN,7200a1e7-73e3-4e81-956d-a18c2b191339,1101,2024,Semester1,LDC3909
1579740,5,REG,FNA1424V.11 - General Music 10 (Variable),02-AUG-23,30-JAN-24,EN,4faa7f12-f168-4cf8-925b-c2403bac3760,1101,2024,Semester1,FNA1424
1579746,5,REG,ELA1104.13 - English Language Arts 10-2,02-AUG-23,30-JAN-24,EN,65843db3-99b3-4b35-bfee-83e45e6900b9,1101,2024,Semester1,ELA1104
1579765,5,REG,ELA1105.3 - English Language Arts 10-1,02-AUG-23,26-JUN-24,EN,763e0e66-8bff-4540-9119-3201706b7103,0590,2024,Semester2,ELA1105
1579773,5,REG,ELA2105.3 - English Language Arts 20-1,02-AUG-23,26-JUN-24,EN,b3c9a665-2059-4722-b9be-6400e0fd9ae3,0590,2024,Semester2,ELA2105
1579783,5,REG,FNA1425V.1 - Instrumental Music 10 (Variable),02-AUG-23,26-JUN-24,EN,8d64fa52-9ef4-4107-96e1-8fa726dd0ac1,0590,2024,Semester2,FNA1425
1579846,5,REG,MAT3792.2 - Mathematics 30-2,02-AUG-23,26-JUN-24,EN,e04b724c-5805-4403-ad8b-7485e1d76e53,0590,2024,Semester2,MAT3792
1579906,5,REG,SST3771.1 - Social Studies 30-1,02-AUG-23,30-JAN-24,EN,e4bb6fce-6463-4995-bc10-ac869c02c271,0590,2024,Semester1,SST3771
1579910,5,REG,SST3772.3 - Social Studies 30-2,02-AUG-23,30-JAN-24,EN,e56f9f26-eef2-4ddd-865d-974d2d902a92,0590,2024,Semester1,SST3772
1579921,5,REG,ELA3104.2 - English Language Arts 30-2,02-AUG-23,30-JAN-24,EN,16f8a4f1-8c3d-4283-bbe6-a73ec7cf75f6,1108,2024,Semester1,ELA3104
1579925,5,REG,FNA1400V.3 - Art 10 (Variable),02-AUG-23,26-JUN-24,EN,d5e4c866-17d7-4e79-a7ce-3304b3318ea0,1108,2024,Semester2,FNA1400
1579965,6,REG,OTH9909CH.2 - Field Crop Operations and Care 33,02-AUG-23,26-JUN-24,EN,dbfd7717-e3bb-457c-8403-a9ae3dbb4775,1108,2024,FullYear,OTH9909
1579969,5,REG,OTH9926CH.1 - Equine Husbandry and Systems 33,02-AUG-23,26-JUN-24,EN,ac3ee8f2-3d34-4dd8-96d2-00201e937062,1108,2024,FullYear,OTH9926
1579973,5,REG,PED1445V.8 - Physical Education 10 (Variable Credi,02-AUG-23,26-JUN-24,EN,9bc1c67d-f7ff-4936-8574-3b54ea002202,1108,2024,Semester2,PED1445
1580004,5,REG,SST1772.1 - Social Studies 10-2,02-AUG-23,26-JUN-24,EN,8441abaa-654b-4608-a5de-4134da3799f0,1108,2024,Semester2,SST1772
1580009,5,REG,SST3771.4 - Social Studies 30-1,02-AUG-23,26-JUN-24,EN,8cf1098e-b1c5-433b-b7a5-9714d2b43af9,1108,2024,Semester2,SST3771
1580034,5,REG,MAT2793.1 - Mathematics 20-3,02-AUG-23,26-JUN-24,EN,bb887659-c057-4cc9-9878-f410f5409097,1306,2024,Semester2,MAT2793
1580051,5,REG,SCN2796.1 - Chemistry 20,02-AUG-23,26-JUN-24,EN,0099367d-2183-4412-ab23-dee5d732ea12,1306,2024,Semester2,SCN2796
1580056,5,REG,SST1772.1 - Social Studies 10-2,02-AUG-23,30-JAN-24,EN,90f14c45-6628-45d5-9a6b-cdf128bebe24,1306,2024,Semester1,SST1772
1580072,3,REG,PED0770.1 - Career & Life Management,24-AUG-23,26-JUN-24,EN,6c779942-ed25-4eac-a471-ca9d10d14a6e,1203,2024,FullYear,PED0770
1580117,10,REG,OTH2998V.3 - Work Experience 25 (Variable Credit),06-SEP-23,26-JUN-24,EN,9d9df429-8102-4989-9747-0b154660f125,0590,2024,FullYear,OTH2998
1580133,5,REG,FNA1400V.1 - Art 10 (Variable),12-SEP-23,30-JAN-24,EN,1cc89c59-6881-43f1-ade7-abb659c3b7e3,1303,2024,Semester1,FNA1400
1580148,1,REG,AGR3000.1 - Agriculture Safety,13-SEP-23,26-JUN-24,EN,48187889-2221-4a7f-b59e-199c948a9a37,1203,2024,FullYear,AGR3000
1580164,1,REG,HSA3421.1 - Consultation and Draping,14-SEP-23,30-JAN-24,EN,d4bb8e70-b9be-4f68-b67b-18accefea86e,1101,2024,Semester1,HSA3421
1580166,1,REG,HSA3441.1 - Principles of Haircutting and Styles,14-SEP-23,30-JAN-24,EN,15ceb3f6-4792-4529-a9ee-a54abddc1d92,1101,2024,Semester1,HSA3441
1580247,1,REG,COM1005.1 - Visual Composition,22-SEP-23,30-JAN-24,EN,40f12fce-4d22-4cae-859f-46a3e06ae8fd,1108,2024,Semester1,COM1005
1580288,1,REG,FOD2170.1 - International Cuisine,27-SEP-23,30-JAN-24,EN,14c6fa27-576d-49b2-b96d-21c292566b1a,0590,2024,Semester1,FOD2170
1580313,1,REG,CON1910.1 - CON Project A,03-OCT-23,30-JAN-24,EN,613106e9-b6b1-479b-8b20-d08d0ffaed8b,1306,2024,Semester1,CON1910
1580314,1,REG,FOD1010.2 - Food Basics,04-OCT-23,05-NOV-23,EN,21093b27-f975-4f2c-836f-ae55257af493,1306,2024,Quarter1,FOD1010
1580315,5,REG,RAP1663.1 - Welder 15,05-OCT-23,26-JUN-24,EN,6a0c0943-9e71-444e-8437-6d4487a12261,1203,2024,FullYear,RAP1663
1580343,1,REG,CSE2120.1 - Data Structures 1,11-OCT-23,30-JAN-24,EN,85805fc2-fae6-49e4-b906-71c8b402227c,0590,2024,Semester1,CSE2120
1580344,1,REG,WLD1010.1 - Introduction to Wildlife,11-OCT-23,30-JAN-24,EN,0569eaec-5a0a-4f31-a965-49014b94cc86,1108,2024,Semester1,WLD1010
1580350,1,REG,HSS1080.1 - Leadership Fundamentals 1,12-OCT-23,30-JAN-24,EN,aaa7f0f1-2452-4c48-a104-1bceae31bc43,1101,2024,Semester1,HSS1080
1580354,1,REG,AGR3070.KT - Equine 2,12-OCT-23,26-JUN-24,EN,3d544777-4e02-4f9b-9ddd-d0adc2ebf2ab,2239,2024,FullYear,AGR3070
1580368,1,REG,HSA3511.1 - Drying Hair,16-OCT-23,30-JAN-24,EN,efd9071c-81e8-467e-88b2-6a3456f55441,0590,2024,Semester1,HSA3511
1580370,1,REG,CON2045.2 - Framing Systems - Wall,17-OCT-23,30-JAN-24,EN,ad5d706e-61b7-4272-80ac-aca569d0e62d,0590,2024,Semester1,CON2045
1580381,1,REG,FOD1020.1 - Contemporary Baking,18-OCT-23,30-JAN-24,EN,d3cae684-f230-4a0e-8a40-6ea349cfe24f,0590,2024,Semester1,FOD1020
1580387,1,REG,PEN3023.C - Power Engineering Governance,18-OCT-23,26-JUN-24,EN,d4c1ed13-a421-43bf-9ca2-468b1a2a0c1a,0590,2024,FullYear,PEN3023
1580396,1,REG,PEN3032.C - Boiler Systems,18-OCT-23,26-JUN-24,EN,eadd4f8b-0830-4258-9d94-7cc590ef1611,0590,2024,FullYear,PEN3032
1580401,1,REG,COM3035.1 - Raster Graphics 2,19-OCT-23,30-JAN-24,EN,7ce923eb-74ce-4094-a4d0-66da07b87a28,0590,2024,Semester1,COM3035
1580411,5,REG,RAP1988.3 - Heavy Equipment Technician 15,23-OCT-23,26-JUN-24,EN,3ac15776-85c4-4448-87da-2c661d4a5d4b,0590,2024,FullYear,RAP1988
1580426,1,REG,EST1025.1 - Skin Care Practices - Client Services,24-OCT-23,30-JAN-24,EN,43a011f9-3255-476f-b1b4-e056cbc2ae33,0590,2024,Semester1,EST1025
1580454,5,REG,ELA2105.2 - English Language Arts 20-1,31-OCT-23,05-NOV-23,EN,3d9460c2-f445-4339-b0fa-9b732ae307e4,1306,2024,Quarter1,ELA2105
1580458,1,REG,HSA3431.1 - Hair and Scalp Analysis,01-NOV-23,30-JAN-24,EN,04f04d11-9865-4b05-9d8b-3cb96dfb96d1,0590,2024,Semester1,HSA3431
1579953,5,REG,MAT2793.3 - Mathematics 20-3,02-AUG-23,26-JUN-24,EN,bb455f2a-3f2e-46da-a03b-9bcaeb2718c3,1108,2024,Semester2,MAT2793
1580469,1,REG,HSA3591.1 - Lighten Virgin Hair and Regrowth,01-NOV-23,30-JAN-24,EN,bdbc36a3-fa6b-4bbb-b895-bf0335b2072b,0590,2024,Semester1,HSA3591
1580530,1,REG,CON2050.1 - Roof Structures 1,15-NOV-23,30-JAN-24,EN,474fee7c-c061-4e74-8512-71118de0b1b3,0590,2024,Semester1,CON2050
1580531,1,REG,CON3050.1 - Roof Structures 2,15-NOV-23,30-JAN-24,EN,5cdb3052-1ba7-4696-aa22-b8e5c58272e4,0590,2024,Semester1,CON3050
1580549,1,REG,WLD1010.11 - Introduction to Wildlife,20-NOV-23,30-JAN-24,EN,93c17f39-7eb1-4fa5-8e4b-fbfcf245ccc4,1108,2024,Semester1,WLD1010
1580574,5,REG,OTH9926CH.1 - Equine Husbandry and Systems 33,22-NOV-23,30-JAN-24,EN,bc6153f8-4acd-4b05-a296-43dde38745fc,1101,2024,Semester1,OTH9926
1580606,1,REG,CON2100.1 - Agri-structures,04-DEC-23,30-JAN-24,EN,cafb884b-0769-4031-b736-2eb8c95145bf,1108,2024,Semester1,CON2100
1580617,1,REG,MEC2190.1 - Surface Preparation 2,05-DEC-23,30-JAN-24,EN,83dda57c-aa67-417d-bf24-a03956b8987b,0590,2024,Semester1,MEC2190
1580621,1,REG,INF2080.C - Spreadsheet 2,05-DEC-23,26-JUN-24,EN,2d2de4ba-0584-438b-9460-76b04b7e3a39,0590,2024,FullYear,INF2080
1580654,5,REG,SCN3796.1 - Chemistry 30,13-DEC-23,26-JUN-24,EN,f5af7621-cbd6-4d7d-9418-f489b039a09c,1303,2024,Semester2,SCN3796
1580692,1,REG,REC3050.1 - Sport Psychology 3,19-DEC-23,30-JAN-24,EN,df1263be-557b-4d63-a13b-f3a5ba829452,1108,2024,Semester1,REC3050
1580730,1,REG,FOD1030.1 - Snacks & Appetizers,10-JAN-24,30-JAN-24,EN,88f29e9c-1443-431d-8334-fb5a0009cfc3,1108,2024,Semester1,FOD1030
1580736,1,REG,CON1160.1 - Manufactured Materials,11-JAN-24,30-JAN-24,EN,26bf027e-781c-4178-808d-f4bb25361a59,1108,2024,Semester1,CON1160
1580743,1,REG,WLD1060.1 - Wilderness Navigation,11-JAN-24,30-JAN-24,EN,601d4e52-c66e-45f0-bbc7-fecbe7fc4fe4,1306,2024,Semester1,WLD1060
1580744,1,REG,FAS3200.1 - Outdoor Clothing,12-JAN-24,30-JAN-24,EN,05cf051e-3830-4995-94db-1fcbc5a3fdb6,1101,2024,Semester1,FAS3200
1580745,1,REG,REC3040.1 - Training & Conditioning,11-JAN-24,30-JAN-24,EN,96267268-e504-4fb6-bb15-e803a1578ab1,1108,2024,Semester1,REC3040
1580759,5,REG,LDC1909V.1 - Yoga Fitness 15 (VARIABLE),16-JAN-24,26-JUN-24,EN,f3d1fcd9-4a33-4826-9240-7cb37c8c988c,1305,2024,Semester2,LDC1909
1580785,1,REG,FAB1110.1 - Bar & Tubular Fabrication,25-JAN-24,30-JAN-24,EN,f166d4b9-6941-419f-abe5-4fed333064fc,1306,2024,Semester1,FAB1110
1580802,1,REG,FAS1130.1 - Construction Fundamentals 1,26-JAN-24,30-JAN-24,EN,59808503-1098-45ea-bb26-2a854a61a771,1203,2024,Semester1,FAS1130
1580807,1,REG,HCS3010.2 - Workplace Safety Practices,29-JAN-24,26-JUN-24,EN,f95e2377-5c95-4cd4-90c1-a2d5116f902f,1303,2024,Semester2,HCS3010
1580810,1,REG,AGR3000.2 - Agriculture Safety,29-JAN-24,26-JUN-24,EN,233491b8-f43e-47b2-b9b9-4db0d14c6c53,1303,2024,Semester2,AGR3000
1580811,1,REG,REC3010.1 - Human Movement,29-JAN-24,30-JAN-24,EN,b1a4985a-82f6-44f9-804c-12cddbf8ae5c,1108,2024,Semester1,REC3010
